Annee,Tour,Code Departement,Libelle Departement,Circonscription,Inscrits,Votants,Exprimes,Blancs et nuls,Voix_x,Nuance,Positionnement,Pauvreté,carbone,Production brute d’électricité primaire (GWH),Production brute d’électricité primaire renouvelable (GWH),Production brute d’électricité nucléaire (GWH),Prix gaz fr,Prix electricite fr,Taux inflation,Smic,Revenu salarial annuel moyen,CPSO,Femmes,Hommes,Popu,Taux chomage,Age Median FR,Age Moyen Fr,Entreprises,Evolution Emploi total,Evolution Emploi salarié privé,Evolution Emploi salarié public,Evolution Emploi non salarié,Crimes pn,Crimes gendarmes,President,Voix_y,Is_President
1973,1,11,AUDE,2,66881,54905,53399,1506.0,3283,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,2,66881,54905,53399,1506.0,13586,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,2,66881,54905,53399,1506.0,14874,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,2,66881,54905,53399,1506.0,19582,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,0,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,2166,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,7623,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,16326,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,11,AUDE,3,53741,45886,44828,1058.0,18713,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,0,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,82,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,3593,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,4162,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,7084,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,16261,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,1,64720,53155,51891,1264.0,20709,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,0,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,1966,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,2502,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,5565,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,17588,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,2,59226,49351,48495,856.0,20874,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,0,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,5279,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,5906,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,11509,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,12283,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,12,AVEYRON,3,65737,53946,52043,1903.0,17066,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,773,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,1922,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,3641,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,4931,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,7563,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,1,46576,30930,30362,568.0,11532,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,1680,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,3244,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,9874,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,12382,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,18008,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,2,89000,64473,63438,1035.0,18250,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,0,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,668,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,824,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,1871,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,2938,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,8840,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,9288,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,3,56965,38971,38218,753.0,13789,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,0,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,884,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,926,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,13,BOUCHES-DU-RHONE,4,68904,50420,49503,917.0,1315,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
